iz_code,site_id,mode,travel_time_min
S02001968,GP_43453,walk,85.52
S02001968,GP_43468,walk,85.52
S02001968,GP_43504,walk,125.49
S02001968,GP_43538,walk,106.21
S02001968,GP_43542,walk,106.21
S02001968,GP_43576,walk,65.13
S02001968,GP_46019,walk,132.57
S02001968,GP_46023,walk,142.73
S02001968,GP_46057,walk,162.38
S02001968,GP_46061,walk,132.57
S02001968,GP_46081,walk,187.86
S02001968,GP_46112,walk,192.13
S02001968,GP_46127,walk,142.0
S02001968,GP_46131,walk,171.84
S02001968,GP_46146,walk,164.88
S02001968,GP_46151,walk,164.19
S02001968,GP_46165,walk,187.86
S02001968,GP_46184,walk,145.89
S02001968,GP_46201,walk,186.55
S02001968,GP_46216,walk,236.12
S02001968,GP_46292,walk,186.55
S02001968,GP_46305,walk,236.12
S02001968,GP_46339,walk,172.24
S02001968,GP_46343,walk,192.36
S02001968,GP_46381,walk,142.73
S02001968,GP_46396,walk,142.73
S02001968,GP_46428,walk,142.73
S02001968,GP_46447,walk,142.73
S02001968,GP_46451,walk,225.87
S02001968,GP_46471,walk,225.87
S02001968,GP_46521,walk,175.68
S02001968,GP_46555,walk,142.73
S02001968,GP_46560,walk,147.67
S02001968,GP_46574,walk,142.73
S02001968,GP_46589,walk,132.3
S02001968,GP_46606,walk,142.73
S02001968,GP_46611,walk,142.73
S02001968,GP_46625,walk,146.86
S02001968,GP_46630,walk,225.87
S02001968,GP_49041,walk,148.8
S02001968,GP_49074,walk,132.82
S02001968,GP_49093,walk,135.2
S02001968,GP_49411,walk,183.12
S02001968,GP_49106,walk,194.93
S02001968,GP_49130,walk,162.66
S02001968,GP_49144,walk,151.45
S02001968,GP_49178,walk,148.8
S02001968,GP_49200,walk,164.49
S02001968,GP_49248,walk,184.42
S02001968,GP_49267,walk,140.82
S02001968,GP_49271,walk,167.29
S02001968,GP_49286,walk,149.11
S02001968,GP_49318,walk,159.31
S02001968,GP_49375,walk,173.23
S02001968,GP_49553,walk,170.08
S02001968,GP_49604,walk,132.82
S02001968,GP_49676,walk,143.68
S02001968,GP_49681,walk,163.01
S02001968,GP_49712,walk,160.86
S02001968,GP_49751,walk,207.45
S02001968,GP_49765,walk,194.93
S02001968,GP_49770,walk,183.12
S02001968,GP_49801,walk,143.68
S02001968,GP_52005,walk,143.78
S02001968,GP_52010,walk,194.52
S02001968,GP_52024,walk,111.54
S02001968,GP_52039,walk,148.8
S02001968,GP_52043,walk,147.89
S02001968,GP_52058,walk,147.89
S02001968,GP_52062,walk,121.28
S02001968,GP_52096,walk,121.28
S02001968,GP_52109,walk,139.71
S02001968,GP_52128,walk,136.39
S02001968,GP_52147,walk,187.37
S02001968,GP_52151,walk,159.31
S02001968,GP_52185,walk,126.97
S02001968,GP_52202,walk,135.02
S02001968,GP_52217,walk,136.39
S02001968,GP_52241,walk,129.09
S02001968,GP_52260,walk,136.39
S02001968,GP_52293,walk,162.86
S02001968,GP_52330,walk,121.28
S02001968,GP_52344,walk,141.39
S02001968,GP_52359,walk,121.28
S02001968,GP_52400,walk,162.86
S02001968,GP_52414,walk,126.97
S02001968,GP_52429,walk,174.89
S02001968,PH_1030,walk,102.55
S02001968,PH_1036,walk,166.81
S02001968,PH_1039,walk,143.15
S02001968,PH_1041,walk,192.63
S02001968,PH_1044,walk,227.26
S02001968,PH_1050,walk,69.67
S02001968,PH_1056,walk,62.36
S02001968,PH_1057,walk,110.2
S02001968,PH_1059,walk,104.74
S02001968,PH_1064,walk,163.99
S02001968,PH_1066,walk,119.97
S02001968,PH_1068,walk,102.62
S02001968,PH_1076,walk,145.63
S02001968,PH_1078,walk,133.59
S02001968,PH_1095,walk,164.19
S02001968,PH_1133,walk,145.36
S02001968,PH_1134,walk,188.95
S02001968,PH_1143,walk,167.74
S02001968,PH_1204,walk,214.13
S02001968,PH_1205,walk,131.7
S02001968,PH_1208,walk,117.12
S02001968,PH_1214,walk,149.07
S02001968,PH_1230,walk,46.07
S02001968,PH_1258,walk,186.55
S02001968,PH_1299,walk,167.62
S02001968,PH_1308,walk,65.13
S02001968,PH_1311,walk,136.39
S02001968,PH_1315,walk,45.23
S02001968,PH_1341,walk,68.57
S02001968,PH_1344,walk,32.41
S02001968,PH_1358,walk,217.45
S02001968,PH_1363,walk,190.4
S02001968,PH_1370,walk,126.72
S02001968,PH_1371,walk,168.54
S02001968,PH_1375,walk,107.62
S02001968,PH_1376,walk,121.78
S02001968,PH_1377,walk,159.14
S02001968,PH_1392,walk,73.06
S02001968,PH_1394,walk,72.9
S02001968,PH_1406,walk,148.85
S02001968,PH_1448,walk,187.86
S02001968,PH_1466,walk,162.29
S02001968,PH_1470,walk,141.29
S02001968,PH_1478,walk,61.39
S02001968,PH_1497,walk,164.25
S02001968,PH_1502,walk,218.52
S02001968,PH_1508,walk,125.36
S02001968,PH_1509,walk,193.01
S02001968,PH_1510,walk,125.36
S02001968,PH_1511,walk,98.35
S02001968,PH_1512,walk,192.13
S02001968,PH_1515,walk,162.66
S02001968,PH_1520,walk,173.96
S02001968,PH_1525,walk,21.02
S02001968,PH_1527,walk,85.75
S02001968,PH_1528,walk,68.61
S02001968,PH_1529,walk,235.17
S02001968,PH_1530,walk,124.87
S02001968,PH_1531,walk,205.56
S02001968,PH_1536,walk,187.36
S02001968,PH_1538,walk,131.7
S02001968,PH_1539,walk,68.98
S02001968,PH_1540,walk,138.93
S02001968,PH_1541,walk,173.23
S02001968,PH_1542,walk,150.51
S02001968,PH_1545,walk,124.87
S02001968,PH_1553,walk,143.66
S02001968,PH_1559,walk,32.62
S02001968,PH_1560,walk,80.15
S02001968,PH_1562,walk,152.09
S02001968,PH_1563,walk,40.88
S02001968,PH_1564,walk,145.63
S02001968,PH_1565,walk,132.29
S02001968,PH_1566,walk,46.39
S02001968,PH_1567,walk,38.61
S02001968,PH_1568,walk,38.58
S02001968,PH_1575,walk,69.67
S02001968,PH_1576,walk,116.3
S02001968,PH_1579,walk,141.18
S02001968,PH_1582,walk,212.63
S02001968,PH_1583,walk,105.24
S02001968,PH_1584,walk,165.61
S02001968,PH_1585,walk,117.89
S02001968,PH_1587,walk,145.65
S02001968,PH_1588,walk,145.65
S02001968,PH_1589,walk,176.5
S02001968,PH_1591,walk,173.96
S02001968,PH_1592,walk,35.45
S02001968,PH_1593,walk,242.36
S02001968,PH_1594,walk,145.57
S02001968,PH_1603,walk,93.58
S02001968,PH_1605,walk,23.84
S02001968,PH_1611,walk,144.84
S02001968,PH_1613,walk,30.9
S02001968,PH_1614,walk,155.32
S02001968,PH_1617,walk,139.86
S02001968,PH_1619,walk,192.93
S02001968,PH_1620,walk,124.04
S02001968,PH_1621,walk,193.63
S02001968,PH_1622,walk,185.12
S02001968,PH_1627,walk,84.12
S02001968,PH_1628,walk,190.37
S02001968,PH_1629,walk,231.24
S02001968,PH_1630,walk,11.18
S02001968,PH_1631,walk,82.43
S02001968,PH_1632,walk,132.44
S02001968,PH_1633,walk,140.34
S02001968,PH_1634,walk,129.09
S02001968,PH_1635,walk,11.18
S02001968,PH_1636,walk,7.66
S02001968,PH_1637,walk,90.71
S02001968,PH_1638,walk,240.23
S02001968,PH_1641,walk,122.74
S02001968,PH_1647,walk,172.23
S02001968,PH_1652,walk,131.45
S02001968,PH_1656,walk,188.46
S02001968,PH_1659,walk,64.27
S02001968,PH_1661,walk,171.59
S02001968,PH_1666,walk,175.61
S02001968,PH_1667,walk,207.45
S02001968,PH_1674,walk,84.67
S02001968,PH_1675,walk,111.54
S02001968,PH_1676,walk,135.36
S02001968,PH_1677,walk,145.66
S02001968,PH_1678,walk,188.73
S02001968,PH_1681,walk,86.06
S02001968,PH_1683,walk,130.39
